SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Probability,Risk_Level,Actual_Churn
0,1,76.35,76.35,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.6358192751823768,High Risk,True
0,18,74.15,1387.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.4837570553264791,Medium Risk,False
0,35,85.95,3110.1,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0.104721985497933,Low Risk,True
0,14,19.7,263.65,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0.0355483524181561,Low Risk,False
0,30,19.3,602.9,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0.0120219457114754,Low Risk,False
0,13,78.3,1033.95,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0.5193859102477381,Medium Risk,False
0,64,81.25,5567.55,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0.0314897385600527,Low Risk,False
0,12,19.7,260.9,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0.0684340008364972,Low Risk,False
0,72,24.65,1830.05,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.0025001839901883,Low Risk,False
0,57,53.75,3196.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.1757860033246043,Low Risk,False
0,61,69.9,4226.7,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,0.0231089585738019,Low Risk,False
1,72,110.1,7746.7,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,0.0585285149342328,Low Risk,False
0,68,114.7,7849.85,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0.0479078081560198,Low Risk,False
0,17,70.4,1214.05,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.4630363786659694,Medium Risk,True
0,16,49.45,799.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0.2187948427008381,Low Risk,False
0,10,20.45,242.4,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0.0587265296244867,Low Risk,False
1,1,25.2,25.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.7187114500620815,High Risk,True
0,46,90.95,4236.6,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,0.0874115843687333,Low Risk,False
0,40,55.25,2139.2,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.0627104043998486,Low Risk,True
0,62,20.05,1201.65,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0.0038273897589868,Low Risk,False
0,61,89.2,5500.6,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.2587008920607686,Low Risk,False
0,1,45.1,45.1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.422438725217195,Medium Risk,True
1,53,94.0,4871.45,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,0.1649525693520664,Low Risk,False
0,3,25.0,78.25,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.4976897332459445,Medium Risk,False
0,3,23.6,89.05,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0.2967983646076377,Low Risk,False
0,31,94.5,2979.2,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.5530803586432841,Medium Risk,False
0,53,108.25,5935.1,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0.2391439553158412,Low Risk,False
0,6,80.25,493.4,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0.1009106879046444,Low Risk,False
0,15,94.0,1505.45,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,0.6356265298569097,High Risk,False
1,72,89.55,6448.85,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0.015869274314498,Low Risk,False
0,40,50.15,2058.5,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.1114876866999775,Low Risk,False
0,1,19.75,19.75,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.2088069928463214,Low Risk,True
0,36,34.85,1267.2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.1329828203009171,Low Risk,False
0,8,87.05,762.1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.7648355404483037,High Risk,True
0,5,68.95,351.5,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.6640148415788767,High Risk,False
1,66,104.6,6819.45,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,0.1792724473946454,Low Risk,False
0,30,70.4,2044.75,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,0.0548481357517325,Low Risk,False
0,7,29.8,201.95,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3033820445207231,Medium Risk,False
1,7,99.25,665.45,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.8244796891678916,High Risk,True
0,57,53.35,3090.05,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0.027907130456557,Low Risk,False
0,1,50.45,50.45,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.3187515960545656,Medium Risk,True
0,1,45.35,45.35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3751319034472994,Medium Risk,False
1,22,90.5,1910.6,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,0.5260640279469013,Medium Risk,True
0,1,80.05,80.05,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.625688544156305,High Risk,True
0,16,74.75,1129.35,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.5640669219521027,Medium Risk,False
0,56,24.15,1402.25,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.0042400237855245,Low Risk,False
0,40,102.65,4108.15,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,0.5040237357227328,Medium Risk,False
0,8,21.05,139.75,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0.1240606278804392,Low Risk,False
0,35,72.25,2568.55,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,0.1223035346637487,Low Risk,True
0,63,105.4,6713.2,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,0.29094607193235,Low Risk,False
0,7,50.3,355.1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2679099515665114,Low Risk,False
0,22,24.85,493.4,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0.1377425085437833,Low Risk,False
0,5,65.6,339.9,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0.2968698725420483,Low Risk,False
1,33,105.35,3465.05,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0.5353780222730264,Medium Risk,False
0,44,24.85,1013.6,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0.0202159172328022,Low Risk,False
0,46,103.15,4594.65,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,0.265433983808661,Low Risk,False
1,62,97.95,5936.55,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,0.1898450621456783,Low Risk,False
0,1,75.3,75.3,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.6350970970377067,High Risk,True
0,6,30.5,208.7,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.4856677748014046,Medium Risk,True
